concurso,data,num1,num2,num3,num4,num5,num6,acumulado,valor_acumulado,ganhadores_sena,valor_premio_sena
1193,03/07/2010,02,09,12,14,32,54,True,6480249.51,0,0.0
1194,07/07/2010,06,13,24,41,50,53,True,17080404.23,0,0.0
1195,10/07/2010,17,20,26,27,55,57,False,0.0,1,20642817.77
1196,14/07/2010,03,06,19,20,58,60,True,1911607.9,0,0.0
1197,17/07/2010,36,37,39,49,54,60,True,4318353.37,0,0.0
1198,21/07/2010,22,29,36,41,48,58,True,6850881.31,0,0.0
1199,24/07/2010,16,19,23,28,39,58,True,18200523.7,0,0.0
1200,28/07/2010,03,10,11,39,54,56,False,0.0,1,21815376.29
1201,31/07/2010,28,32,36,49,55,60,True,2055364.13,0,0.0
1202,04/08/2010,08,09,11,48,53,60,True,4311607.33,0,0.0
1203,07/08/2010,07,09,30,33,38,55,True,7018099.86,0,0.0
1204,11/08/2010,05,10,25,39,43,52,True,18316592.66,0,0.0
1205,14/08/2010,04,13,14,26,29,35,True,22221535.91,0,0.0
1206,18/08/2010,02,06,11,36,37,48,True,26383440.55,0,0.0
1207,21/08/2010,09,11,22,32,35,56,True,31345622.39,0,0.0
1208,25/08/2010,01,12,20,26,45,54,True,36935598.02,0,0.0
1209,28/08/2010,05,14,17,30,35,38,True,59900458.51,0,0.0
1210,01/09/2010,03,07,09,10,31,34,True,73338200.39,0,0.0
1211,04/09/2010,03,15,31,36,48,54,False,0.0,7,13217564.89
1212,08/09/2010,02,23,33,35,40,50,True,1989105.38,0,0.0
1213,11/09/2010,03,11,26,34,45,53,True,5020939.63,0,0.0
1214,15/09/2010,05,29,30,36,41,48,True,33917085.84,0,0.0
1215,18/09/2010,10,25,30,47,50,51,True,39632131.51,0,0.0
1216,22/09/2010,04,07,13,25,27,58,True,45796594.37,0,0.0
1217,25/09/2010,05,11,15,28,43,50,True,53263730.31,0,0.0
1218,29/09/2010,10,23,29,31,33,46,True,62589221.31,0,0.0
1219,02/10/2010,02,33,34,37,41,53,True,99517334.59,0,0.0
1220,06/10/2010,05,15,43,48,52,55,False,0.0,1,119142144.27
1221,09/10/2010,05,14,37,43,46,58,True,2819788.93,0,0.0
1222,13/10/2010,05,08,19,26,48,57,True,5435524.2,0,0.0
1223,16/10/2010,15,17,35,42,47,48,True,9271123.19,0,0.0
1224,20/10/2010,19,21,27,41,53,57,False,0.0,1,13344577.42
1225,23/10/2010,31,32,34,40,50,55,False,0.0,1,24970852.82
1226,27/10/2010,10,31,40,50,55,56,True,2385002.68,0,0.0
1227,30/10/2010,04,28,30,31,35,54,False,0.0,1,5445377.96
1228,03/11/2010,10,23,36,50,52,60,True,1959787.41,0,0.0
1229,06/11/2010,12,30,32,40,49,60,True,14182939.0,0,0.0
1230,10/11/2010,09,12,19,22,35,37,True,17941713.91,0,0.0
1231,13/11/2010,05,20,23,27,39,49,False,0.0,1,22383261.66
1232,17/11/2010,08,11,12,15,18,22,True,1974742.97,0,0.0
1233,20/11/2010,22,29,32,49,54,59,True,4616624.43,0,0.0
1234,24/11/2010,03,05,19,24,30,35,True,17300360.17,0,0.0
1235,27/11/2010,10,16,20,26,49,55,True,21151251.64,0,0.0
1236,01/12/2010,03,08,17,20,38,53,True,25248033.37,0,0.0
1237,04/12/2010,05,18,21,26,39,59,False,0.0,1,30150521.09
1238,08/12/2010,13,14,24,39,40,45,True,2185597.01,0,0.0
1239,11/12/2010,01,15,37,39,48,52,True,16292399.49,0,0.0
1240,15/12/2010,08,09,12,22,42,49,True,19881568.56,0,0.0
1241,18/12/2010,10,13,25,26,28,45,True,24042571.82,0,0.0
1242,20/12/2010,11,34,45,48,51,54,True,25682508.0,0,0.0
1243,22/12/2010,09,19,23,29,32,57,True,29616886.54,0,0.0
1244,24/12/2010,02,08,15,25,34,45,True,104122626.0,0,0.0
1245,31/12/2010,02,10,34,37,43,50,False,0.0,4,48598800.01
1246,05/01/2011,10,37,40,43,57,59,True,2148225.48,0,0.0
1247,08/01/2011,03,09,11,24,36,51,True,4896902.11,0,0.0
1248,12/01/2011,20,33,34,57,58,60,True,7798968.5,0,0.0
1249,15/01/2011,03,08,36,40,51,53,False,0.0,1,11177972.67
1250,19/01/2011,01,02,24,40,51,59,True,9702756.58,0,0.0
1251,22/01/2011,05,27,34,46,48,52,True,12978966.7,0,0.0
1252,26/01/2011,02,14,35,39,49,51,True,16303617.54,0,0.0
1253,29/01/2011,02,17,23,43,44,51,True,19785548.84,0,0.0
1254,02/02/2011,07,09,14,18,29,39,True,34384817.93,0,0.0
1255,05/02/2011,05,23,38,39,51,54,True,39716029.61,0,0.0
1256,09/02/2011,26,33,35,38,43,53,True,45513494.46,0,0.0
1257,12/02/2011,02,15,26,27,30,52,False,0.0,2,26211767.61
1258,16/02/2011,11,26,47,55,57,59,True,2240397.48,0,0.0
1259,19/02/2011,04,06,39,46,54,58,True,19695537.06,0,0.0
1260,23/02/2011,19,23,29,31,41,53,True,23628152.1,0,0.0
1261,26/02/2011,10,14,22,41,42,53,True,28276078.02,0,0.0
1262,02/03/2011,05,07,08,09,11,39,False,0.0,2,16677746.77
1263,05/03/2011,04,18,26,36,41,53,True,2502467.36,0,0.0
1264,09/03/2011,04,17,36,37,51,56,True,15184977.6,0,0.0
1265,12/03/2011,13,19,24,46,50,60,True,19030246.79,0,0.0
1266,16/03/2011,06,10,33,39,42,60,True,23191400.61,0,0.0
1267,19/03/2011,04,20,30,41,47,58,True,27891287.17,0,0.0
1268,23/03/2011,03,16,17,44,53,60,True,33033525.87,0,0.0
1269,26/03/2011,04,05,15,17,27,51,False,0.0,2,19413790.51
1270,30/03/2011,05,09,24,31,33,42,True,18113899.54,0,0.0
1271,02/04/2011,01,02,39,48,52,59,True,22411226.22,0,0.0
1272,06/04/2011,13,26,27,28,35,52,True,27030113.51,0,0.0
1273,09/04/2011,13,19,26,40,58,60,True,32448501.08,0,0.0
1274,13/04/2011,13,17,21,39,40,59,True,52984883.98,0,0.0
1275,16/04/2011,02,14,48,55,58,60,True,60928157.26,0,0.0
1276,20/04/2011,05,09,11,22,36,40,False,0.0,2,35704303.03
1277,23/04/2011,12,18,31,50,59,60,True,1517701.88,0,0.0
1278,27/04/2011,04,16,24,25,30,56,True,4414276.7,0,0.0
1279,30/04/2011,08,14,29,35,36,40,True,24514912.08,0,0.0
1280,04/05/2011,06,10,16,20,29,54,True,29198123.13,0,0.0
1281,07/05/2011,08,11,14,30,36,38,False,0.0,1,34943738.22
1282,11/05/2011,04,23,39,52,55,56,True,2545141.94,0,0.0
1283,14/05/2011,08,30,40,44,59,60,True,5809100.65,0,0.0
1284,18/05/2011,20,21,26,29,31,36,True,21403382.14,0,0.0
1285,21/05/2011,10,15,28,31,33,38,True,26111704.05,0,0.0
1286,25/05/2011,02,05,28,33,51,52,True,31148608.26,0,0.0
1287,28/05/2011,11,12,31,33,42,52,True,37004670.64,0,0.0
1288,01/06/2011,17,30,32,40,42,56,True,43966226.83,0,0.0
1289,04/06/2011,01,03,08,13,27,52,False,0.0,2,26440275.46
1290,08/06/2011,02,03,14,23,34,50,True,24014974.07,0,0.0
1291,11/06/2011,18,40,47,54,57,58,True,29242776.55,0,0.0
1292,15/06/2011,09,11,23,30,31,54,True,34612488.92,0,0.0
1293,18/06/2011,01,13,24,40,44,50,True,40792489.49,0,0.0
1294,22/06/2011,04,06,29,48,50,51,True,65385078.43,0,0.0
1295,25/06/2011,02,05,15,20,43,57,False,0.0,1,73451540.26
1296,29/06/2011,10,14,43,46,49,53,True,2414673.52,0,0.0
1297,02/07/2011,02,05,11,13,56,59,True,5621705.9,0,0.0
1298,06/07/2011,14,15,30,53,55,60,False,0.0,1,9047534.6
1299,09/07/2011,08,22,32,43,53,56,True,15046663.45,0,0.0
1300,13/07/2011,43,44,46,53,54,59,False,0.0,2,9484391.42
1301,16/07/2011,03,16,23,25,51,56,False,0.0,1,2751015.4
1302,20/07/2011,02,10,15,44,56,57,True,2339791.97,0,0.0
1303,23/07/2011,08,19,46,51,52,54,True,5302743.11,0,0.0
1304,27/07/2011,07,14,15,20,23,35,True,17861876.13,0,0.0
1305,30/07/2011,03,05,11,36,44,46,True,22120460.55,0,0.0
1306,03/08/2011,06,19,22,34,43,45,True,26731395.64,0,0.0
1307,06/08/2011,07,10,32,43,47,54,False,0.0,1,32075789.45
1308,09/08/2011,07,08,24,30,33,47,True,1587128.31,0,0.0
1309,11/08/2011,07,12,25,26,32,39,True,15550756.73,0,0.0
1310,13/08/2011,08,09,14,32,53,59,True,19373038.14,0,0.0
1311,17/08/2011,07,09,12,19,45,54,True,23622724.12,0,0.0
1312,20/08/2011,05,20,22,28,29,30,True,28579345.16,0,0.0
1313,24/08/2011,01,04,26,39,43,49,True,33817016.06,0,0.0
1314,27/08/2011,38,42,44,52,58,60,True,55369062.27,0,0.0
1315,31/08/2011,01,27,29,38,50,52,False,0.0,1,63981675.84
1316,03/09/2011,08,13,25,34,42,48,False,0.0,1,2824002.29
1317,08/09/2011,06,13,29,30,35,37,True,2215668.61,0,0.0
1318,10/09/2011,11,14,16,28,34,46,True,4961754.76,0,0.0
1319,14/09/2011,04,05,16,18,27,51,True,20568151.64,0,0.0
1320,17/09/2011,17,24,25,38,41,55,True,25340695.29,0,0.0
1321,21/09/2011,10,47,51,53,59,60,False,0.0,1,31071213.53
1322,24/09/2011,10,21,43,47,53,55,True,2742226.09,0,0.0
1323,28/09/2011,06,15,25,37,48,55,True,5808298.7,0,0.0
1324,01/10/2011,18,29,31,44,51,57,True,22033754.85,0,0.0
1325,05/10/2011,02,05,16,20,35,43,True,26743520.84,0,0.0
1326,08/10/2011,10,11,18,19,30,50,True,32431186.77,0,0.0
1327,13/10/2011,16,35,36,41,52,54,True,38741869.73,0,0.0
1328,15/10/2011,10,23,27,43,53,59,False,0.0,1,45390782.32
1329,19/10/2011,07,08,11,39,43,50,True,19139519.77,0,0.0
1330,22/10/2011,08,18,21,30,48,49,True,23973099.6,0,0.0
1331,26/10/2011,09,24,26,39,46,57,False,0.0,1,29215205.37
1332,29/10/2011,03,05,13,24,35,59,False,0.0,1,2963357.08
1333,03/11/2011,25,26,28,33,42,51,True,2555470.44,0,0.0
1334,05/11/2011,01,06,08,10,25,27,True,17351264.84,0,0.0
1335,09/11/2011,03,14,20,22,49,51,False,0.0,1,21885288.49
1336,12/11/2011,01,32,38,47,51,54,False,0.0,1,3086420.09
1337,16/11/2011,02,20,35,38,45,51,True,2163225.69,0,0.0
1338,19/11/2011,01,18,19,33,43,60,False,0.0,1,5448452.03
1339,23/11/2011,07,10,14,16,54,59,True,12323951.62,0,0.0
1340,26/11/2011,13,21,30,36,59,60,True,16182620.14,0,0.0
1341,30/11/2011,01,11,20,37,40,52,True,20580961.4,0,0.0
1342,03/12/2011,05,07,42,46,50,60,True,25739230.68,0,0.0
1343,07/12/2011,19,20,31,42,51,56,True,31130032.72,0,0.0
1344,10/12/2011,08,19,21,36,42,59,False,0.0,3,12497169.8
1345,14/12/2011,07,17,19,26,40,50,True,19645695.09,0,0.0
1346,17/12/2011,12,32,40,47,48,59,False,0.0,1,24409476.19
1347,20/12/2011,09,19,45,46,54,56,True,1681457.45,0,0.0
1348,22/12/2011,07,12,38,39,45,56,True,4273242.73,0,0.0
1349,24/12/2011,09,19,20,50,51,60,False,0.0,1,7099412.95
1350,31/12/2011,03,04,29,36,45,55,False,0.0,5,35523497.52
1351,04/01/2012,13,33,36,41,50,56,True,2192896.53,0,0.0
1352,07/01/2012,09,18,24,35,36,59,True,5171565.92,0,0.0
1353,11/01/2012,03,11,13,27,32,47,False,0.0,1,8311160.99
1354,14/01/2012,02,08,38,42,48,49,False,0.0,1,2815977.4
1355,18/01/2012,11,17,24,39,46,49,True,10038894.3,0,0.0
1356,21/01/2012,06,13,21,22,31,46,True,13801846.13,0,0.0
1357,25/01/2012,01,19,24,26,52,55,True,17556742.21,0,0.0
1358,28/01/2012,03,15,16,35,37,47,True,22059253.65,0,0.0
1359,01/02/2012,06,10,12,17,28,53,True,39156095.15,0,0.0
1360,04/02/2012,02,16,17,25,50,54,False,0.0,2,22673254.06
1361,08/02/2012,23,27,30,37,38,44,True,2554368.24,0,0.0
1362,11/02/2012,02,12,19,22,36,58,False,0.0,3,1924196.22
1363,15/02/2012,25,35,42,45,52,57,True,2398385.4,0,0.0
1364,18/02/2012,10,13,20,40,44,53,True,16186627.78,0,0.0
1365,22/02/2012,02,24,26,32,35,50,True,18427847.04,0,0.0
1366,25/02/2012,12,27,37,44,54,59,False,0.0,1,22902720.55
1367,01/03/2012,02,07,13,29,38,43,True,1879743.88,0,0.0
1368,03/03/2012,10,21,26,29,32,38,False,0.0,1,4873830.43
1369,07/03/2012,05,16,24,32,38,46,True,11093283.98,0,0.0
1370,10/03/2012,02,04,05,27,49,59,False,0.0,2,7499281.75
1371,14/03/2012,03,04,08,11,47,49,True,2281981.94,0,0.0
1372,17/03/2012,03,36,40,46,58,60,True,5360565.43,0,0.0
1373,21/03/2012,07,27,39,52,55,57,False,0.0,1,8520148.41
1374,24/03/2012,06,21,28,31,33,43,True,12062910.42,0,0.0
1375,28/03/2012,14,25,28,45,53,58,False,0.0,2,7822077.02
1376,31/03/2012,09,11,21,49,53,54,True,2658346.01,0,0.0
1377,04/04/2012,02,05,12,13,25,35,False,0.0,1,5600981.17
1378,07/04/2012,02,05,17,18,54,59,True,2152301.02,0,0.0
1379,11/04/2012,05,12,36,45,50,58,True,13848344.05,0,0.0
1380,14/04/2012,03,14,52,55,57,60,True,18163437.01,0,0.0
1381,18/04/2012,11,27,30,40,44,57,False,0.0,1,22817234.34
1382,20/04/2012,05,13,16,17,27,55,True,1814053.48,0,0.0
1383,25/04/2012,07,09,23,44,46,55,True,4560383.15,0,0.0
1384,28/04/2012,02,18,30,31,45,56,False,0.0,2,4030007.03
1385,02/05/2012,27,35,36,37,42,59,False,0.0,1,13402970.05
1386,05/05/2012,12,28,38,39,51,56,True,2703887.6,0,0.0
1387,09/05/2012,18,27,32,43,50,52,True,5706194.01,0,0.0
1388,12/05/2012,22,29,31,43,50,54,True,9489345.77,0,0.0
1389,16/05/2012,01,16,28,39,44,57,False,0.0,1,13488668.85
1390,19/05/2012,04,19,27,28,29,31,False,0.0,2,6920519.93
1391,23/05/2012,07,12,19,34,40,53,True,2318207.92,0,0.0
1392,26/05/2012,02,08,12,28,33,43,True,5314742.8,0,0.0
1393,30/05/2012,04,18,24,28,39,44,False,0.0,1,8139697.37
1394,02/06/2012,11,16,24,35,46,50,True,11764027.65,0,0.0
1395,06/06/2012,05,11,17,19,44,48,True,15722099.73,0,0.0
1396,09/06/2012,29,48,52,54,55,58,True,19922509.6,0,0.0
1397,13/06/2012,03,04,07,15,27,56,True,25122180.21,0,0.0
1398,16/06/2012,14,32,33,40,42,51,True,31170332.79,0,0.0
1399,20/06/2012,34,39,43,56,57,60,False,0.0,2,19136470.53
1400,23/06/2012,09,26,34,43,53,54,True,20699395.11,0,0.0
1401,27/06/2012,11,12,25,33,48,54,False,0.0,1,25157779.26
1402,30/06/2012,02,09,10,21,27,38,True,2839619.38,0,0.0
1403,04/07/2012,13,16,20,26,39,42,True,6166518.19,0,0.0
1404,07/07/2012,07,08,27,31,32,51,True,22089242.39,0,0.0
1405,11/07/2012,03,14,17,32,37,39,False,0.0,1,27622910.73
1406,14/07/2012,07,10,17,24,38,57,True,3161842.16,0,0.0
1407,18/07/2012,18,29,31,42,43,53,True,6539717.17,0,0.0
1408,21/07/2012,04,19,20,24,39,43,True,10746651.56,0,0.0
1409,25/07/2012,06,19,26,47,50,58,True,28288400.52,0,0.0
1410,28/07/2012,18,29,40,42,50,54,True,34525901.6,0,0.0
1411,01/08/2012,08,12,32,44,46,48,False,0.0,2,21505646.36
1412,04/08/2012,06,08,24,37,41,45,False,0.0,1,3288513.09
1413,07/08/2012,13,15,33,45,54,55,True,1634104.26,0,0.0
1414,09/08/2012,21,37,44,46,49,57,True,18502377.63,0,0.0
1415,11/08/2012,26,36,40,46,49,51,True,22890179.88,0,0.0
1416,15/08/2012,03,19,22,24,35,49,False,0.0,2,14192091.49
1417,18/08/2012,05,12,45,52,56,59,False,0.0,4,773932.3
1418,22/08/2012,07,08,10,12,27,56,True,2644837.54,0,0.0
1419,25/08/2012,17,21,30,48,52,58,True,17872769.48,0,0.0
1420,29/08/2012,02,11,16,18,36,45,True,22322165.67,0,0.0
1421,01/09/2012,19,31,39,44,53,59,False,0.0,1,27700609.77
1422,05/09/2012,02,05,13,17,39,44,False,0.0,1,2662243.82
1423,08/09/2012,03,08,21,25,27,43,False,0.0,3,729819.96
1424,12/09/2012,03,07,15,29,38,60,True,13325277.46,0,0.0
1425,15/09/2012,07,16,29,36,38,50,False,0.0,1,17534538.97
1426,19/09/2012,06,15,18,24,30,44,True,2429813.06,0,0.0
1427,22/09/2012,08,39,44,47,53,56,True,5566069.41,0,0.0
1428,26/09/2012,07,15,19,34,37,55,False,0.0,1,8826040.59
1429,29/09/2012,09,12,22,39,48,60,True,12664526.03,0,0.0
1430,03/10/2012,02,19,22,30,46,52,True,16881109.04,0,0.0
1431,06/10/2012,05,09,13,33,40,54,True,22225171.32,0,0.0
1432,10/10/2012,16,24,25,42,45,59,True,27888229.83,0,0.0
1433,13/10/2012,04,13,14,40,46,52,False,0.0,1,33905517.49
1434,17/10/2012,03,18,22,34,55,58,False,0.0,2,1352380.47
1435,20/10/2012,04,15,45,47,50,52,True,19534166.5,0,0.0
1436,24/10/2012,01,13,23,24,30,57,True,24498095.24,0,0.0
1437,27/10/2012,22,23,26,37,38,48,True,31063955.59,0,0.0
1438,31/10/2012,07,14,31,33,36,49,False,0.0,2,19240377.33
1439,03/11/2012,02,34,35,42,43,55,True,19099165.19,0,0.0
1440,07/11/2012,02,06,28,36,51,56,False,0.0,1,24405605.1
1441,10/11/2012,17,29,36,38,53,56,True,3181203.48,0,0.0
1442,14/11/2012,12,13,20,30,34,49,True,6894620.79,0,0.0
1443,17/11/2012,12,20,32,48,52,54,True,10771227.06,0,0.0
1444,21/11/2012,02,05,27,28,48,55,True,27713340.32,0,0.0
1445,24/11/2012,05,19,32,41,49,58,False,0.0,1,33883410.57
1446,28/11/2012,06,13,24,32,40,51,False,0.0,1,2639040.77
1447,01/12/2012,01,19,28,33,39,41,True,3010163.5,0,0.0
1448,05/12/2012,01,25,29,36,56,60,True,6358254.43,0,0.0
1449,08/12/2012,02,06,18,30,52,56,True,22336184.15,0,0.0
1450,12/12/2012,26,27,31,38,44,45,True,27343313.77,0,0.0
1451,15/12/2012,02,10,11,33,52,57,True,33141179.59,0,0.0
1452,18/12/2012,02,14,28,50,57,58,True,37175930.17,0,0.0
1453,20/12/2012,06,13,25,32,47,57,True,42752088.24,0,0.0
1454,22/12/2012,04,27,29,41,48,52,True,122411671.25,0,0.0
1455,31/12/2012,14,32,33,36,41,52,False,0.0,3,81594699.72
1456,02/01/2013,06,08,14,26,36,40,True,1313627.95,0,0.0
1457,05/01/2013,15,16,34,42,46,59,True,4629202.83,0,0.0
1458,09/01/2013,02,04,16,33,44,51,True,8420233.24,0,0.0
1459,12/01/2013,02,06,30,34,35,52,False,0.0,1,13246202.09
1460,16/01/2013,04,14,27,38,50,52,True,12296574.51,0,0.0
1461,19/01/2013,31,36,44,47,49,54,True,17234665.08,0,0.0
1462,23/01/2013,05,09,25,27,38,40,False,0.0,1,22470803.48
1463,26/01/2013,13,22,28,29,40,48,True,2989852.91,0,0.0
1464,30/01/2013,02,24,32,50,54,59,True,19117004.46,0,0.0
1465,02/02/2013,06,11,16,26,44,53,True,24137821.57,0,0.0
1466,06/02/2013,04,06,13,34,37,51,False,0.0,1,29873254.83
1467,09/02/2013,23,24,26,41,52,53,False,0.0,1,3097080.96
1468,13/02/2013,01,02,10,19,20,37,False,0.0,1,1542491.77
1469,16/02/2013,04,13,35,54,56,58,True,14475394.97,0,0.0
1470,20/02/2013,02,34,36,38,51,55,False,0.0,2,9438162.39
1471,23/02/2013,10,25,33,36,40,58,True,3011569.17,0,0.0
1472,27/02/2013,12,18,23,25,45,50,True,6259763.9,0,0.0
1473,02/03/2013,02,12,33,57,58,60,True,10367470.95,0,0.0
1474,06/03/2013,01,02,03,11,28,43,False,0.0,1,14742572.93
1475,09/03/2013,12,13,37,44,48,51,False,0.0,1,16179244.6
1476,13/03/2013,04,10,26,37,47,57,True,2758568.78,0,0.0
1477,16/03/2013,03,04,46,50,56,59,True,6340706.88,0,0.0
1478,20/03/2013,10,27,37,40,47,55,True,10025127.83,0,0.0
1479,23/03/2013,21,48,50,54,57,60,True,26112714.84,0,0.0
1480,27/03/2013,09,14,21,26,36,52,False,0.0,1,31618202.79
1481,30/03/2013,17,27,28,40,44,55,True,2383898.76,0,0.0
1482,03/04/2013,06,09,11,34,41,53,True,5408258.78,0,0.0
1483,06/04/2013,01,35,39,53,55,56,True,9191551.17,0,0.0
1484,10/04/2013,17,20,24,29,49,53,True,24978254.24,0,0.0
1485,13/04/2013,04,27,30,36,54,59,True,30670509.92,0,0.0
1486,17/04/2013,01,06,10,34,40,54,False,0.0,1,37137524.71
1487,20/04/2013,04,09,17,23,28,53,True,2940589.52,0,0.0
1488,24/04/2013,04,22,25,38,45,51,False,0.0,1,6092267.98
1489,27/04/2013,01,15,24,26,28,48,False,0.0,1,2867241.35
1490,02/05/2013,01,03,31,32,43,52,True,16896662.04,0,0.0
1491,04/05/2013,06,26,45,50,56,60,True,21182827.87,0,0.0
1492,08/05/2013,04,09,18,44,46,48,False,0.0,1,26460707.33
1493,11/05/2013,07,12,24,27,30,49,False,0.0,2,1471764.39
1494,15/05/2013,02,14,24,28,35,50,True,14329345.31,0,0.0
1495,18/05/2013,04,13,14,44,49,57,True,18687724.13,0,0.0
1496,22/05/2013,14,18,28,41,47,54,True,23656465.87,0,0.0
1497,25/05/2013,04,05,07,27,45,58,True,29080768.61,0,0.0
1498,29/05/2013,06,11,27,40,46,49,True,35470952.42,0,0.0
1499,01/06/2013,08,22,26,33,37,54,False,0.0,1,43036617.07
1500,05/06/2013,10,18,31,43,57,59,False,0.0,1,22610179.37
1501,08/06/2013,01,07,13,29,37,54,False,0.0,1,3144718.24
1502,12/06/2013,06,22,43,51,52,57,True,2801889.58,0,0.0
1503,15/06/2013,03,04,16,22,36,42,True,6160813.94,0,0.0
1504,19/06/2013,02,10,12,30,41,42,True,20439900.82,0,0.0
1505,22/06/2013,01,02,06,09,16,32,True,24873756.07,0,0.0
1506,26/06/2013,03,14,18,34,42,49,True,29460557.82,0,0.0
1507,29/06/2013,24,46,50,51,52,56,True,35335598.46,0,0.0
1508,03/07/2013,17,18,30,35,39,58,False,0.0,2,21168975.92
1509,06/07/2013,01,06,27,46,51,59,True,18579983.72,0,0.0
1510,10/07/2013,01,08,17,44,46,53,False,0.0,1,22933056.04
1511,13/07/2013,04,08,17,29,31,45,True,3020912.81,0,0.0
1512,17/07/2013,11,28,35,42,46,58,True,6312511.6,0,0.0
1513,20/07/2013,17,28,31,56,57,58,True,10170920.65,0,0.0
1514,24/07/2013,16,17,23,42,59,60,False,0.0,1,14061405.08
1515,27/07/2013,04,13,14,18,49,59,False,0.0,1,15200594.63
1516,31/07/2013,04,18,20,34,45,60,False,0.0,1,2581185.45
1517,03/08/2013,07,17,38,45,52,56,True,2841647.55,0,0.0
1518,06/08/2013,08,09,28,41,48,55,True,4711737.63,0,0.0
1519,08/08/2013,05,06,15,23,56,59,True,16228282.25,0,0.0
1520,10/08/2013,07,31,35,36,46,48,True,20461515.75,0,0.0
1521,14/08/2013,11,14,18,30,33,39,False,0.0,1,25313774.0
1522,17/08/2013,05,08,23,32,33,56,True,2817494.59,0,0.0
1523,21/08/2013,22,25,31,39,41,44,True,5946598.97,0,0.0
1524,24/08/2013,02,12,40,46,52,53,True,21532147.87,0,0.0
1525,28/08/2013,02,26,30,35,46,54,True,26081860.01,0,0.0
1526,31/08/2013,10,16,28,47,51,59,False,0.0,1,31746274.15
1527,04/09/2013,16,32,36,42,44,48,True,2519473.73,0,0.0
1528,06/09/2013,04,13,15,19,36,58,True,4862186.4,0,0.0
1529,11/09/2013,11,15,17,34,35,49,False,0.0,1,8144582.4
1530,14/09/2013,10,16,28,33,48,53,False,0.0,2,7800140.92
1531,18/09/2013,12,13,24,41,42,44,True,2541953.77,0,0.0
1532,21/09/2013,02,11,23,31,42,44,False,0.0,3,1934416.36
1533,25/09/2013,13,21,29,34,47,57,True,2473276.87,0,0.0
1534,28/09/2013,01,12,28,29,34,48,False,0.0,1,5734618.57
1535,02/10/2013,08,09,25,41,54,55,True,13376862.66,0,0.0
1536,05/10/2013,13,18,29,32,50,58,True,17859260.43,0,0.0
1537,09/10/2013,06,10,33,50,51,56,False,0.0,1,23232379.04
1538,11/10/2013,23,27,35,52,53,57,False,0.0,1,2163459.28
1539,16/10/2013,08,10,20,26,49,58,True,14133639.1,0,0.0
1540,19/10/2013,03,17,27,32,47,54,True,18727668.11,0,0.0
1541,23/10/2013,05,24,37,44,49,58,True,23695260.85,0,0.0
1542,26/10/2013,07,11,12,30,39,57,True,29615187.77,0,0.0
1543,30/10/2013,07,15,20,23,30,41,True,36779781.7,0,0.0
1544,01/11/2013,02,21,30,35,45,50,True,63155442.89,0,0.0
1545,06/11/2013,04,06,11,24,45,48,False,0.0,1,80499108.16
1546,09/11/2013,04,17,38,44,53,60,True,3197606.56,0,0.0
1547,13/11/2013,02,09,10,18,21,28,False,0.0,1,6867422.89
1548,16/11/2013,19,41,42,44,47,54,True,2572861.18,0,0.0
1549,20/11/2013,10,12,16,20,32,53,False,0.0,1,5772796.8
1550,23/11/2013,09,13,21,27,36,56,False,0.0,1,23634735.21
1551,27/11/2013,02,15,19,21,23,38,False,0.0,1,2820316.51
1552,30/11/2013,07,18,24,26,39,46,True,3077362.89,0,0.0
1553,04/12/2013,20,21,22,29,46,60,True,6533974.54,0,0.0
1554,07/12/2013,30,32,49,50,52,53,True,22222363.27,0,0.0
1555,11/12/2013,02,05,23,33,52,59,True,27388034.29,0,0.0
1556,14/12/2013,01,04,07,10,11,52,True,33583180.67,0,0.0
1557,17/12/2013,04,16,18,31,45,46,True,38253558.38,0,0.0
1558,19/12/2013,07,15,17,31,42,54,True,44641902.75,0,0.0
1559,21/12/2013,08,12,16,29,37,58,False,0.0,1,51491466.0
1560,31/12/2013,20,30,36,38,47,53,False,0.0,4,56169465.02
1561,02/01/2014,23,26,28,54,55,60,True,954736.58,0,0.0
1562,04/01/2014,10,12,23,37,47,51,True,3346617.51,0,0.0
1563,09/01/2014,01,06,13,20,36,43,False,0.0,1,6872625.83
1564,11/01/2014,25,38,44,46,53,54,False,0.0,1,3219906.28
1565,15/01/2014,18,37,39,41,43,51,True,10056109.18,0,0.0
1566,18/01/2014,05,06,11,32,36,60,False,0.0,1,14791263.61
1567,22/01/2014,02,15,30,38,48,53,True,2741246.19,0,0.0
1568,25/01/2014,19,24,25,28,42,58,True,6204962.36,0,0.0
1569,29/01/2014,05,15,18,31,42,53,True,21628185.4,0,0.0
1570,01/02/2014,15,18,24,42,46,56,True,27112310.39,0,0.0
1571,05/02/2014,03,29,32,46,55,60,True,33748171.78,0,0.0
1572,08/02/2014,20,27,42,45,46,47,True,41752746.75,0,0.0
1573,12/02/2014,07,16,21,35,36,38,True,51530013.98,0,0.0
1574,15/02/2014,06,27,28,33,46,48,True,90042313.82,0,0.0
1575,19/02/2014,01,04,05,14,45,56,False,0.0,1,111503902.49
1576,22/02/2014,13,15,21,26,30,46,True,3447005.08,0,0.0
1577,26/02/2014,11,14,25,32,51,59,False,0.0,1,7599721.82
1578,01/03/2014,03,06,30,37,53,56,True,3311724.97,0,0.0
1579,05/03/2014,25,34,40,49,51,60,True,26955151.45,0,0.0
